SEQ_VALUE,MSG_TIME_STAMP,MSG_FLAG,HEAT_NUMBER,GRADE,GRADE_TYPE,AGGREGATE,STATION,AL_chem_first,S_chem_first,C_chem_first,SI_chem_first,First_Probe_temp_lf,Al_Bar_lf,LM_Start_Wt_lf,LTA_lf,Lime_tap,Simn_Tap,final_O2_ppm,LOI_perc,AL_KGS,AL_MTS,Carbon_Node,Oxygen_Node
4091,2022-01-16 02:51:16.867,N,22400257,JDHSH41AKN,VAG,LF4,4,0.095,0.013,0.04,0.003,1586,20.8421052631579,189,153.1,599,0,1291,6,87.4180862473685,262.254258742105,4,0
4090,2022-01-16 02:25:17.020,N,22100242,JDHCG04B1N,CG/CR,LF1,1,0.052,0.015,0.034,0.006,1599,22,185,111.4,1090,0,1074,6,89.8108249,269.4324747,1,1
4089,2022-01-16 02:21:17.040,N,22300260,JDHSH41AKN,VAG,LF3,3,0.07,0.013,0.038,0.003,1597,25,201,60,726,0,1198,6,123.25392,369.76176,9,0
4088,2022-01-16 01:45:17.063,N,22200246,JDHCG04B1N,CG/CR,LF2,2,0.012,0.019,0.03,0.001,1596,20.8421052631579,179,60,1144,0,1267,6,295.779393026316,887.338179078947,12,0
4087,2022-01-16 01:09:16.963,N,22300259,JDHSH41AKN,VAG,LF3,3,0.055,0.015,0.03,0.003,1599,25,196,60,500,0,1200,6,186.44868,559.34604,9,0
4086,2022-01-16 00:57:16.923,N,22100241,JDHCG04B1N,CG/CR,LF1,1,0.084,0.016,0.04,0.005,1610,20.8421052631579,180,60,1201,0,1058,6,75.253759431579,225.761278294737,1,1
4085,2022-01-16 00:37:16.913,N,22400255,JDHTR46TCZ,VAG,LF4,4,0.065,0.018,0.047,0.04,1588,15,182,137.98,1110,1231,1349,6,80.8279331,242.4837993,2,0
4084,2022-01-16 00:07:16.917,N,22300258,JDHCG04B1N,CG/CR,LF2,2,0.084,0.022,0.031,0.008,1551,22,198,124.5,1081,218,904,6,83.6091855999999,250.8275568,3,0
4083,2022-01-15 23:25:17.107,N,22400254,JDHTR46TCN,VAG,LF4,4,0.037,0.014,0.043,0.04,1620,17.3684210526316,192,60,1378,1236,1510,6,130.3382605,391.0147815,1,0
4082,2022-01-15 23:19:16.907,N,22100240,JDHCG04B1N,CG/CR,LF1,1,0.073,0.021,0.036,0.004,1586,20.8421052631579,180,65.2,1090,0,896,6,101.1847098,303.5541294,4,0
4081,2022-01-15 22:57:06.807,N,22200245,JDHTR46TCZ,VAG,LF2,2,0.01,0.025,0.033,0.036,1550,16.2105263157895,203,79.45,2587,1368,1235,6,395.195189552632,1185.58556865789,11,0
4080,2022-01-15 22:18:31.930,N,22400253,JDHCG04B1N,CG/CR,LF4,4,0.065,0.018,0.036,0.004,1588,19.6842105263158,198,60,1214,60,930,6,122.0781472,366.2344416,4,0
4079,2022-01-15 21:23:16.950,N,22300256,JDHCG04B1N,CG/CR,LF3,3,0.051,0.02,0.033,0.006,1589,22,187,10440.27,923,196,869,6,107.0215605,321.0646815,1,1
4078,2022-01-15 21:01:17.050,N,22200244,JDHTR46TCZ,VAG,LF2,2,0.022,0.03,0.035,0.046,1591,18.5263157894737,204,60,500,1188,1274,6,251.314038263158,753.942114789473,12,0
4077,2022-01-15 20:39:16.813,N,22400252,JDHCG04B1N,CG/CR,LF4,4,0.049,0.021,0.032,0.005,1603,20.8421052631579,183,60,1077,0,1050,6,155.396008189474,466.188024568421,2,2
4076,2022-01-15 20:08:31.977,N,22200243,JDHTR46TCZ,VAG,LF2,2,0.058,0.022,0.038,0.049,1582,15,179,168.68,959,1191,1144,6,138.426661,415.279983,5,0
4075,2022-01-15 20:03:17.103,N,22300255,JDTL0550DN,VAG,LF3,3,0.005,0.02,0.051,0.106,1569,15,195,78.23,500,1774,834,6,0,0,16,0
4074,2022-01-15 19:31:16.937,N,22400251,JDHCG04B1N,CG/CR,LF4,4,0.03,0.015,0.03,0.002,1595,20.8421052631579,205,60,1257,0,896,6,209.981217826316,629.943653478947,6,0
4073,2022-01-15 19:05:17.790,N,22100237,JDHWT41AMN,VAG,LF1,1,0.025,0.03,0.038,0.055,1609,15,199,192.67,1093,1159,1166,6,261.734487,785.203461,12,0
4072,2022-01-15 18:37:06.833,N,22400250,JDHCG04B1N,CG/CR,LF4,4,0.035,0.018,0.034,0.002,1566,17.3684210526316,192,86.8,1219,0,1138,6,185.924641589474,557.773924768421,8,3
4071,2022-01-15 17:39:17.130,N,22100236,JDHWT41AHN,VAG,LF1,1,0.039,0.018,0.035,0.096,1625,15,198,60,1089,1159,1204,6,145.9541483,437.8624449,1,0
4070,2022-01-15 17:19:16.820,N,22400249,JDHWT41AHN,VAG,LF4,4,0.042,0.014,0.051,0.143,1553,17.3684210526316,195,80.27,1120,1255,1130,6,123.6538435879,370.9615307637,1,0
4069,2022-01-15 17:03:16.743,N,22200241,JDHWT41AHN,VAG,LF2,2,0.043,0.023,0.033,0.111,1595,15.0526315789474,190,137.17,959,1183,1128,6,147.738462484211,443.215387452632,7,0
4068,2022-01-15 16:29:16.783,N,22300252,JDHWT41AHN,VAG,LF3,3,0.049,0.018,0.039,0.124,1575,15,194,80.6,926,1182,1003,6,127.591917562,382.775752686,1,0
4067,2022-01-15 16:22:07.083,N,22100235,JDHWT41AHN,VAG,LF1,1,0.036,0.02,0.035,0.116,1605,15,189,121.93,967,1159,1222,6,154.2036941061,462.6110823183,1,0
4066,2022-01-15 15:38:31.877,N,22200240,JDHWT41AHN,VAG,LF2,2,0.014,0.016,0.039,0.124,1592,20.8421052631579,188,1860.42,959,1186,1198,6,190.105319431579,570.315958294737,3,0
4065,2022-01-15 15:35:17.963,N,22400248,JDHWT41ATN,VAG,LF4,4,0.007,0.018,0.04,0.119,1581,15,200,65.97,1120,1243,1010,6,288.8633909,866.5901727,11,0
4064,2022-01-15 15:11:32.060,N,22300251,JDHWT41ATN,VAG,LF3,3,0.037,0.016,0.042,0.121,1550,17.3684210526316,193,65.2,1037,1180,1290,6,140.681714304,422.045142912,1,0
4063,2022-01-15 14:41:16.893,N,22200239,JDHWT41ATN,VAG,LF2,2,0.023,0.02,0.037,0.134,1550,17.3684210526316,194,60,500,0,1627,6,433.106517884211,1299.31955365263,8,0
4061,2022-01-15 14:09:17.003,N,22100234,JDHWT41ATN,VAG,LF1,1,0.054,0.018,0.045,0.079,1550,18.5263157894737,198,106.7,1089,1159,1042,6,128.081853559,384.245560677,1,0
4062,2022-01-15 14:09:17.003,N,22400247,JDTL0550DN,VAG,LF4,4,0.012,0.007,0.045,0.121,1596,15,205,70.8,1004,1233,812,6,145.0126844,435.0380532,3,0
4060,2022-01-15 13:31:17.130,N,22300250,JDTL0550DN,VAG,LF3,3,0.014,0.014,0.04,0.117,1589,15,204,83.98,728,1175,1313,6,194.9474908,584.8424724,3,0
4059,2022-01-15 13:11:17.057,N,22200238,JDHWT41ATN,VAG,LF2,2,0.09,0.025,0.053,0.106,1550,18.5263157894737,189,121.93,856,1179,2284,6,205.927762157895,617.783286473684,5,0
4058,2022-01-15 12:49:16.897,N,22400246,JDHWT41ATN,VAG,LF4,4,0.038,0.018,0.045,0.126,1607,15,203,71.38,1010,1235,750,6,148.6855022826,446.0565068478,1,0
4057,2022-01-15 12:13:16.923,N,22200237,JDHWT41ALN,VAG,LF2,2,0.046,0.019,0.041,0.12,1578,18.5263157894737,189,60,959,1178,1280,6,141.3793531,424.1380593,1,0
4056,2022-01-15 12:11:17.160,N,22300249,JDTL0550DN,VAG,LF3,3,0.059,0.016,0.05,0.14,1595,15,185,1663.68,836,1175,1320,6,101.5381775,304.6145325,2,0
4055,2022-01-15 11:59:17.080,N,22400245,JDHWT41AMN,VAG,LF4,4,0.014,0.018,0.052,0.068,1646,15,205,76.6,1006,1216,1275,6,206.7947648,620.3842944,3,0
4054,2022-01-15 11:37:17.147,N,22100232,JDHWT41ATN,VAG,LF1,1,0.013,0.022,0.042,0.073,1553,25,205,143.32,1088,1157,1123,6,207.6648196,622.9944588,3,0
4053,2022-01-15 11:09:16.860,N,22300248,JDHWT41AMN,VAG,LF3,3,0.052,0.016,0.05,0.095,1557,15,174,72.35,730,1187,1048,6,108.2721174095,324.8163522285,1,0
4052,2022-01-15 10:33:16.803,N,22400244,JDHWT41AMN,VAG,LF4,4,0.025,0.021,0.047,0.065,1608,15,205,128.23,1008,1226,1249,6,190.809461,572.428383,3,0
4051,2022-01-15 09:49:17.140,N,22300247,JDHWT41AMN,VAG,LF3,3,0.085,0.02,0.041,0.08,1597,15,182,62.8,928,1197,1253,6,85.1877485,255.5632455,2,0
4050,2022-01-15 09:35:17.350,N,22200235,JDHWT41AMN,VAG,LF2,2,0.047,0.021,0.038,0.063,1601,18.5263157894737,193,60,961,1181,1185,6,150.353197,451.059591,1,0
4049,2022-01-15 09:23:17.120,N,22400243,JDHWT41AMN,VAG,LF4,4,0.061,0.021,0.042,0.058,1592,15,200,80.98,1009,1209,1313,6,158.8679769,476.6039307,5,0
4048,2022-01-15 09:00:06.977,N,22100230,JDHWT41AMN,VAG,LF1,1,0.051,0.027,0.048,0.06,1558,18.5263157894737,205,121.67,1088,1150,1232,6,200.606100042105,601.818300126316,7,0
4047,2022-01-15 08:21:16.860,N,22300246,JDHWT41ALN,VAG,LF3,3,0.08,0.019,0.037,0.025,1635,15,187,60,928,1180,1256,6,92.7152993,278.1458979,2,0
4046,2022-01-15 07:41:17.127,N,22100229,JDHWT41AMN,VAG,LF1,1,0.05,0.018,0.052,0.11,1550,18.5263157894737,205,60,1088,1157,1061,6,137.0363962,411.1091886,1,0
4045,2022-01-15 07:39:17.067,N,22400242,JDHWT41ALN,VAG,LF4,4,0.02,0.02,0.042,0.016,1610,17.3684210526316,205,60,1012,0,1370,6,303.486949684211,910.460849052632,8,0
4044,2022-01-15 07:01:16.990,N,22200233,JDHWT41AMN,VAG,LF2,2,0.047,0.017,0.04,0.08,1587,23.1578947368421,188,659.37,961,1184,1214,6,144.8110048949,434.4330146847,1,0
4043,2022-01-15 06:43:16.960,N,22400241,JDHWT41ALN,VAG,LF4,4,0.095,0.023,0.053,0.012,1550,15,189,60,1006,0,1080,6,98.6389583000001,295.9168749,4,0
4042,2022-01-15 06:05:17.290,N,22100228,JDHWT41AMN,VAG,LF1,1,0.056,0.015,0.044,0.109,1610,16.2105263157895,193,1288.42,1088,1155,1172,6,97.8150091736842,293.445027521053,2,0
4041,2022-01-15 06:05:07.370,N,22300244,JDHWT41AMN,VAG,LF3,3,0.046,0.023,0.042,0.043,1616,15,192,60,928,1170,1400,6,141.0070403,423.0211209,7,0
4040,2022-01-15 03:31:16.963,N,22200230,JDHCG04ACN,CG/CR,LF2,2,0.03,0.022,0.03,0.003,1550,22,193,1104.63,849,0,1157,6,226.7282508,680.1847524,6,0
4039,2022-01-15 02:57:16.930,N,22200228,JDTL0550DN,VAG,LF2,5,0.01,0.026,0.03,0.001,1550,22,170,60,2470,0,1119,6,33.1722622,99.5167866000001,13,0
4038,2022-01-15 02:27:16.923,N,22400237,JDHCG04ACN,CG/CR,LF4,4,0.084,0.019,0.035,0.003,1602,20.8421052631579,190,60,1021,0,1210,6,107.9533068,323.8599204,4,0
4037,2022-01-15 01:57:17.060,N,22100224,JDHCG04ACN,CG/CR,LF1,1,0.066,0.026,0.032,0.002,1575,20.8421052631579,202,73.75,970,0,1311,6,196.0926166,588.2778498,4,6
4036,2022-01-15 01:49:17.043,N,22200227,JDTL0500DN,VAG,LF1,5,0.006,0.026,0.046,0.026,1560,15,197,403.9,782,1783,795,6,160.7793406,482.338021800001,16,0
4035,2022-01-15 01:13:31.970,N,22300240,JDHCG04ACN,CG/CR,LF3,3,0.11,0.02,0.024,0.007,1603,20.8421052631579,192,60,617,193,1260,6,79.2324398315789,237.697319494737,1,1
4034,2022-01-15 01:01:16.850,N,22400236,JDHCG04ACN,CG/CR,LF4,4,0.088,0.023,0.03,0.006,1564,20.8421052631579,189,60,892,216,907,6,100.075045989474,300.225137968421,3,0
4033,2022-01-15 00:29:16.783,N,22100223,JDHCG04ACN,CG/CR,LF1,1,0.058,0.023,0.032,0.002,1590,20.8421052631579,181,74.62,970,0,934,6,177.094963,531.284889,4,7
4032,2022-01-14 23:35:18.153,N,22400235,JDHCG04ACN,CG/CR,LF4,4,0.068,0.018,0.032,0.002,1619,20.8421052631579,194,12257.38,902,0,1310,6,140.434612,421.303836,4,0
4031,2022-01-14 23:31:17.150,N,22200226,JDHCG04ACN,CG/CR,LF2,1,0.041,0.019,0.024,0.001,1550,20.8421052631579,189,61.13,2173,0,938,6,122.320406389474,366.961219168421,8,2
4030,2022-01-14 23:01:16.823,N,22300238,JDHCG04ACN,CG/CR,LF3,3,0.03,0.019,0.028,0.003,1597,20.8421052631579,170,403.9,928,0,982,6,214.609220026316,643.827660078947,6,0
4029,2022-01-14 22:47:16.900,N,22100222,JDHCG04ACN,CG/CR,LF1,1,0.048,0.022,0.031,0.002,1583,20.8421052631579,190,60,1091,0,750,6,167.397119589474,502.191358768421,5,2
4028,2022-01-14 21:55:17.107,N,22400234,JDHCG04ACN,CG/CR,LF4,4,0.015,0.021,0.032,0.004,1576,22,190,60,500,0,1202,6,293.659526,880.978578,12,0
4027,2022-01-14 21:33:17.110,N,22100221,JDHCG04ACN,CG/CR,LF1,1,0.084,0.018,0.042,0.004,1550,20.8421052631579,178,114.17,1091,0,967,6,60.8467382,182.5402146,4,0
4026,2022-01-14 21:06:31.820,N,22400233,JDHCG04ACZ,CG/CR,LF4,4,0.08,0.021,0.038,0.004,1566,20.8421052631579,190,60,2120,1877,949,6,79.6737665526316,239.021299657895,15,1
4025,2022-01-14 20:35:17.873,N,22200224,JDHCG04ACZ,CG/CR,LF2,2,0.086,0.023,0.029,0.003,1582,20.8421052631579,201,277.72,849,0,919,6,143.261272,429.783816,4,6
4024,2022-01-14 20:31:16.777,N,22300236,JDHCG04ACZ,CG/CR,LF3,3,0.08,0.018,0.03,0.002,1598,20.8421052631579,184,60,1021,0,939,6,126.851544,380.554632,4,0
4023,2022-01-14 19:15:17.067,N,22300235,JDHCG04ACN,CG/CR,LF3,3,0.054,0.018,0.024,0.002,1651,22,184,60,1021,0,1160,6,172.8218596,518.4655788,4,0
4022,2022-01-14 19:13:17.050,N,22200223,JDHCG04BCN,CG/CR,LF2,2,0.046,0.022,0.032,0.001,1602,20.8421052631579,185,114.92,760,0,1036,6,179.063843789474,537.191531368421,5,2
4021,2022-01-14 18:25:17.023,N,22300234,JDHCG04ACZ,CG/CR,LF3,3,0.008,0.02,0.028,0.003,1550,19.6842105263158,191,60,1127,0,1080,6,326.644613121053,979.933839363158,9,0
4020,2022-01-14 17:23:17.060,N,22400230,JDHST29ACN,CG/CR,LF4,4,0.017,0.021,0.026,0.006,1555,25,198,316.75,1016,0,1176,6,258.1637267,774.4911801,7,4
4019,2022-01-14 17:06:07.410,N,22100220,JDHCG04ACN,CG/CR,LF1,1,0.004,0.026,0.035,0.001,1550,20.8421052631579,205,60,1091,0,966,6,373.794203142105,1121.38260942632,10,0
4018,2022-01-14 15:59:16.840,N,22300233,JDHCG04ACN,CG/CR,LF3,3,0.024,0.018,0.024,0.005,1618,20.8421052631579,196,104.87,1026,0,1310,6,221.950887989474,665.852663968421,7,4
4017,2022-01-14 15:27:17.090,N,22400229,JDHCG04ACN,CG/CR,LF4,4,0.042,0.018,0.032,0.006,1560,22,205,60,769,0,1080,6,177.6980792,533.0942376,2,2
4016,2022-01-14 15:15:16.950,N,22200221,JDHWT41AHN,VAG,LF2,2,0.078,0.016,0.036,0.013,1562,20.8421052631579,196,60,762,0,941,6,153.276945894737,459.830837684211,9,0
4015,2022-01-14 14:39:16.947,N,22300232,JDHCG04BCN,CG/CR,LF3,3,0.07,0.017,0.047,0.002,1551,22,170,123.13,928,0,1040,6,104.2276974,312.6830922,4,0
4014,2022-01-14 13:51:16.907,N,22200220,JDHCG04ACZ,CG/CR,LF1,1,0.049,0.015,0.03,0.006,1550,20.8421052631579,190,60,1746,0,965,6,105.472412389474,316.417237168421,2,2
4013,2022-01-14 13:17:16.993,N,22300231,JDHCG04ACZ,CG/CR,LF3,3,0.073,0.019,0.024,0.003,1595,20.8421052631579,192,87.88,816,0,1100,6,143.6190254,430.8570762,4,0
4012,2022-01-14 12:25:16.880,N,22300230,JDHWT41AHN,VAG,LF3,3,0.016,0.015,0.049,0.129,1581,17.3684210526316,178,60,728,1182,4604,6,295.075927726316,885.227783178947,3,0
4011,2022-01-14 12:23:16.707,N,22200219,JDHWT41AMN,VAG,LF2,2,0.021,0.018,0.033,0.059,1555,23.1578947368421,200,120.82,1253,1185,1027,6,164.777022568421,494.331067705263,3,0
4010,2022-01-14 11:37:16.720,N,22400226,JDHWT41ATN,VAG,LF4,4,0.047,0.018,0.052,0.118,1596,17.3684210526316,200,60,1011,1236,1420,6,134.8194195,404.4582585,1,0
4009,2022-01-14 11:11:17.000,N,22200218,JDHWT41ALN,VAG,LF2,1,0.065,0.015,0.04,0.033,1551,20.8421052631579,200,90.65,1675,1171,1050,6,61.6867388947368,185.060216684211,2,0
4008,2022-01-14 11:05:17.057,N,22300229,JDHST29ACN,CG/CR,LF3,3,0.072,0.02,0.033,0.005,1626,22,187,11299.67,730,0,993,6,101.4275285,304.2825855,1,1
4007,2022-01-14 10:27:16.813,N,22100216,JDHWT41ALN,VAG,LF1,1,0.033,0.02,0.04,0.031,1568,19.6842105263158,204,120.22,1090,1157,1065,6,174.4223605494,523.2670816482,1,0
4006,2022-01-14 09:57:16.803,N,22400225,JDHST29ACN,CG/CR,LF4,4,0.073,0.021,0.037,0.003,1582,20.8421052631579,205,152.78,1011,0,966,6,141.845706,425.537118,4,0
4005,2022-01-14 09:03:17.107,N,22100215,JDHWT41ALN,VAG,LF1,1,0.04,0.022,0.04,0.042,1594,23.1578947368421,199,60,1090,1153,1098,6,179.1859772,537.5579316,1,0
4004,2022-01-14 08:53:17.097,N,22400224,JDHCG04ACN,CG/CR,LF4,4,0.06,0.024,0.034,0.003,1571,23.1578947368421,187,60,807,0,1090,6,165.0012748,495.0038244,4,6
4003,2022-01-14 08:29:17.013,N,22200216,JDHWT41ALN,VAG,LF2,2,0.032,0.02,0.035,0.023,1626,17.3684210526316,186,60,1255,1176,1348,6,162.409221,487.227663,1,0
4002,2022-01-14 08:21:16.757,N,22300227,JDHCG04ACN,CG/CR,LF3,3,0.073,0.027,0.03,0.004,1605,23.1578947368421,186,60,928,0,1120,6,144.1555626,432.4666878,4,6
4001,2022-01-14 07:35:17.923,N,22100214,JDHWT41ALN,VAG,LF1,1,0.037,0.023,0.042,0.036,1615,20.8421052631579,183,1087.1,1090,1158,1090,6,241.896887747368,725.690663242105,7,0
4000,2022-01-14 07:25:16.710,N,22400223,JDHST22EXZ,VAG,LF4,4,0.08,0.03,0.031,0.002,1572,22,186,4961.72,1006,0,978,6,0,0,4,0
3999,2022-01-14 06:29:17.143,N,22300226,JDHST22EXZ,VAG,LF3,3,0.026,0.035,0.023,0.002,1570,20.8421052631579,192,70.42,925,0,750,6,268.631771821053,805.895315463158,8,0
3998,2022-01-14 06:19:16.903,N,22400222,JDHWT41ALN,VAG,LF1,1,0.018,0.026,0.042,0.026,1564,17.3684210526316,197,60,1287,1224,1180,6,163.45131428421,490.353942852631,12,0
3997,2022-01-14 05:39:17.010,N,22300225,JDHST22EXZ,VAG,LF3,3,0.04,0.023,0.032,0.003,1556,22,188,171.77,1128,0,1040,6,257.7432095,773.2296285,6,0
3996,2022-01-14 05:33:16.860,N,22200214,JDHWT41ALN,VAG,LF2,2,0.005,0.02,0.039,0.024,1599,20.8421052631579,194,104.02,1157,1188,1383,6,186.193573710526,558.580721131579,11,0
3995,2022-01-14 05:11:16.903,N,22400221,JDHST22EXZ,VAG,LF4,4,0.064,0.021,0.029,0.001,1586,23.1578947368421,205,109.6,899,0,1080,6,191.965386105263,575.896158315789,9,0
3994,2022-01-14 05:01:17.033,N,22200213,JDHWT41ALN,VAG,LF1,1,0.004,0.022,0.033,0.013,1550,19.6842105263158,181,60,1255,1181,1170,6,229.908556621053,689.725669863158,11,0
3993,2022-01-14 04:17:32.023,N,22300224,JDHST22EXZ,VAG,LF3,3,0.051,0.026,0.028,0.002,1570,20.8421052631579,194,129.95,500,0,944,6,131.859358547368,395.578075642105,4,0
3992,2022-01-14 03:33:16.723,N,22100211,JDHWT41ALN,VAG,LF1,1,0.025,0.025,0.039,0.031,1563,20.8421052631579,189,60,1091,758,1110,6,197.766932631579,593.300797894737,3,0
3991,2022-01-14 03:19:16.933,N,22400220,JDHST22EXZ,VAG,LF4,4,0.073,0.025,0.048,0.002,1550,23.1578947368421,194,136.93,1199,0,865,6,108.629899552632,325.889698657895,4,0
3990,2022-01-14 02:55:17.113,N,22300223,JDT0550DCN,VAG,LF3,5,0.006,0.032,0.062,0.039,1550,15,185,60,996,1467,750,6,290.0058994,870.0176982,11,0
3989,2022-01-14 02:51:17.023,N,22200212,JDHWT41ALN,VAG,LF2,2,0.005,0.027,0.036,0.011,1588,20.8421052631579,181,60,1158,1178,1198,6,223.941178010526,671.823534031579,11,0
3988,2022-01-14 02:13:16.850,N,22400219,JDHST22EXZ,VAG,LF4,4,0.08,0.025,0.032,0.002,1590,23.1578947368421,188,90.17,847,0,750,6,125.258962552632,375.776887657895,4,0
3987,2022-01-14 02:09:16.883,N,22100210,JDHWT41ALN,VAG,LF1,1,0.044,0.022,0.039,0.031,1600,20.8421052631579,189,105.17,935,1153,1431,6,162.9306731609,488.7920194827,1,0
3986,2022-01-14 01:35:12.817,N,22300222,JDHST22EXZ,VAG,LF3,3,0.032,0.028,0.025,0.001,1588,23.1578947368421,188,60,1038,0,941,6,332.897122547369,998.691367642105,6,0
3985,2022-01-14 00:53:17.027,N,22400218,JDHTR34ALZ,VAG,LF4,4,0.078,0.025,0.046,0.031,1599,17.3684210526316,185,60,1006,1233,1084,6,89.6923598105264,269.077079431579,5,0
3984,2022-01-14 00:23:31.993,N,22300221,JDHTR34ALZ,VAG,LF3,3,0.073,0.023,0.045,0.031,1590,17.3684210526316,186,667.5,1119,1170,1111,6,96.9589219105263,290.876765731579,5,0
3983,2022-01-14 00:21:16.713,N,22100209,JDHST22EXZ,VAG,LF1,1,0.094,0.023,0.031,0.002,1587,22,187,81.97,1226,0,1106,6,120.8893173,362.6679519,4,0
3982,2022-01-13 23:43:16.683,N,22200210,JDHST22EXZ,VAG,LF2,2,0.041,0.019,0.036,0,1561,22,182,60,958,0,1022,6,231.7526243,695.2578729,6,0
3981,2022-01-13 23:29:17.000,N,22400217,JDHTR34ALZ,VAG,LF4,4,0.057,0.02,0.047,0.028,1600,17.3684210526316,186,60,1216,1247,1019,6,98.5930804789474,295.779241436842,2,0
3980,2022-01-13 22:49:17.163,N,22100208,JDHST22EXZ,VAG,LF1,1,0.072,0.024,0.026,0.002,1593,20.8421052631579,191,143.92,1093,0,1177,6,136.336653347369,409.009960042106,4,0
3979,2022-01-13 22:15:16.710,N,22400216,JDHTR34ALZ,VAG,LF4,4,0.029,0.023,0.047,0.01,1564,18.5263157894737,198,60,1125,1242,1185,6,178.610490694737,535.83147208421,3,0
3978,2022-01-13 21:54:31.797,N,22100207,JDHST22EXZ,VAG,LF1,1,0.066,0.021,0.03,0.005,1564,20.8421052631579,185,168.78,1093,0,883,6,138.058034047368,414.174102142105,4,0
3977,2022-01-13 21:07:17.047,N,22400215,JDHTR34ALZ,VAG,LF4,4,0.019,0.024,0.049,0.027,1621,18.5263157894737,204,15754.33,2244,2505,1390,6,171.741519694737,515.22455908421,3,0
3976,2022-01-13 21:03:17.117,N,22200209,JDHST22EXZ,VAG,LF2,2,0.042,0.019,0.022,0.003,1653,20.8421052631579,193,70.63,961,0,1403,6,191.646466152632,574.939398457895,6,0
3975,2022-01-13 20:27:16.853,N,22300218,JDHTR34ALZ,VAG,LF3,3,0.026,0.021,0.036,0.019,1621,18.5263157894737,180,60,923,1177,1201,6,188.624899094737,565.87469728421,3,0
3974,2022-01-13 20:07:16.887,N,22200208,JDHST22EXZ,VAG,LF2,2,0.074,0.015,0.025,0.004,1593,23.1578947368421,198,122.87,961,0,1292,6,149.303391105263,447.910173315789,9,0
3973,2022-01-13 19:37:16.773,N,22400214,JDHTR34ALZ,VAG,LF4,4,0.021,0.02,0.041,0.015,1589,18.5263157894737,186,200.6,1122,1230,1177,6,184.508711094737,553.52613328421,3,0
3972,2022-01-13 19:13:17.130,N,22300217,JDHST22EXZ,VAG,LF3,3,0.088,0.016,0.026,0.003,1620,22,186,60,828,0,1160,6,129.9106736,389.7320208,4,0
3971,2022-01-13 19:05:12.467,N,22100205,JDHTR34ALZ,VAG,LF1,1,0.08,0.023,0.045,0.044,1574,17.3684210526316,182,136.33,1090,1157,1203,6,83.3549118105263,250.064735431579,5,0
3970,2022-01-13 18:27:17.107,N,22200207,JDHST22EXZ,VAG,LF2,2,0.066,0.024,0.026,0.003,1571,20.8421052631579,201,377.03,961,0,1195,6,272.252398894737,816.757196684211,9,0
3969,2022-01-13 18:03:16.750,N,22300216,JDHTR34ALZ,VAG,LF3,3,0.013,0.018,0.044,0.022,1554,20.8421052631579,180,163.37,1039,1178,1250,6,194.273499231579,582.820497694737,3,0
3968,2022-01-13 17:59:06.890,N,22100204,JDHST22EXZ,VAG,LF1,1,0.064,0.028,0.029,0.003,1586,20.8421052631579,183,60,1090,0,1072,6,171.206357747368,513.619073242106,4,0
3967,2022-01-13 17:01:17.190,N,22200206,JDHTR34ALZ,VAG,LF3,3,0.038,0.024,0.035,0.026,1593,20.8421052631579,191,165.72,958,1181,1295,6,201.433974347368,604.301923042105,7,0
3965,2022-01-13 16:59:07.297,N,22200205,JDHST22EXZ,VAG,LF2,2,0.05,0.021,0.024,0.001,1602,23.1578947368421,194,116.53,849,0,1498,6,155.160336152632,465.481008457895,4,0
3966,2022-01-13 16:59:07.297,N,22200204,JDHST22EXZ,VAG,LF3,3,0.08,0.015,0.037,0.005,1611,23.1578947368421,190,89.93,1791,0,1016,6,142.838783552632,428.516350657895,4,0
3964,2022-01-13 16:53:57.213,N,22100203,JDHCG04ACN,CG/CR,LF1,1,0.172,0.019,0.037,0.006,1580,22,189,60,1093,0,1025,6,6.38533000000002,19.1559900000001,1,1
3963,2022-01-13 16:11:16.923,N,22300215,JDHTR34ALZ,VAG,LF3,3,0.037,0.02,0.043,0.07,1554,22,179,265.1,931,1185,1242,6,162.868740827,488.606222481,1,0
3962,2022-01-13 14:50:27.117,N,22100202,JDHTR34ALZ,VAG,LF1,1,0.038,0.028,0.036,0.02,1590,17.3684210526316,173,107.87,1093,1157,1337,6,165.988222589474,497.964667768421,7,0
3961,2022-01-13 12:21:16.890,N,22100200,JDHSH29ALN,CG/CR,LF1,1,0.085,0.036,0.04,0.005,1550,23.1578947368421,186,60,1090,0,957,6,148.733015610526,446.199046831579,3,0
3960,2022-01-13 11:54:56.933,N,22200202,JDHSH29ALN,CG/CR,LF2,2,0.045,0.022,0.03,0.004,1580,23.1578947368421,178,66.92,959,0,1064,6,160.215774310526,480.647322931579,5,2
3959,2022-01-13 11:35:12.683,N,22300212,JDHSH29ALN,CG/CR,LF3,3,0.048,0.018,0.026,0.003,1604,20.8421052631579,181,75.52,979,115,1170,6,144.928422389474,434.785267168421,8,2
3958,2022-01-13 10:53:12.127,N,22300211,JDHSH29ALN,CG/CR,LF3,3,0.005,0.018,0.035,0.002,1550,22,182,60,930,0,1035,6,309.0879425,927.2638275,9,12
3957,2022-01-13 10:27:16.760,N,22200201,JDHCG04ACZ,CG/CR,LF2,2,0.119,0.025,0.03,0.005,1594,17.3684210526316,184,60,956,0,1292,6,64.1284779578948,192.385433873684,3,0
